GL Code,Name,Party A/c,Vch Narration,Led Narration,A/c Grp 5,A/c Grp 4,A/c Grp3 (Alloc),A/c Grp 2 (MIS),A/c Grp 1,Verical Grp,Final Grp in P&L,"Bangalore Common
Product Group",,"Bangalore Common
Lounge Costs","Bangalore Baklava
","Bangalore Beverages
","Bangalore Breads
",Bangalore Cakes & Pastries,Bangalore Chocolates,Bangalore Cookies,Bangalore Ready to Eat,Chennai Common Product Group,"Delhi Common Product 
Group","Gurgaon Common Product Group
","Mumbai Common
Product Group",Banni Square,1 Mg Cafe,1 MG,Adarsh Palm Retreat,BLR Airport Terminal,TFS Airport,IRHPL-T2,Artizan T2 Internatonal,Basaveshwara Nagar,BEL Road,Bhartiya City Mall,Bhartiya Mall,Bellandur,Bangalore Corporate,Cummulus,International Bakery,Forum Mall,Garuda Mall,Bangalore Retail,"Bangalore HORECA
",HSR,Electronic City,IRHPL-BLR,IRHPL-Delhi,Indiranagar,Jayanagar,J.P Nagar,Kadugodi,Kamanahalli,Koramangala,Lavelle Road,Mahadevpura,Mall of Asia,MAP Smoor,Marathahalli,Orion Mall,Phoenix Mall,RR Nagar,RT Nagar,Sadashivanagar,Sarjapur,Forum Shantiniketan,UB City,Uttarahalli,Vega City,Whitefield Lounge,Yelahanka Cloud Kitchen,Arumbakkam Cloud Kitchen,Avadi CH,"Mumbai Lounge Cost
","Chennai Common Lounge Costs
",Chennai Corporate,Express Avenue SMOOR,Medavakkam TN,Velachery,Delhi Corporate,"Delhi Lounge Cost
",Ambience Mall,Defense Colony CK,Dwarka Cloud Kitchen,Green Park CK,Kalkaji - RF,Laxmi Nagar,Mukherjee Nagar,"Gurgaon Common Lounge Cost
","Gurgaon Corporate
",Gurugram sector 31 Cloud Kitchen,Udyog Vihar CK,Vashi Smoor,Bandra,Bhandup,Mumbai Corporate,Godrej One,Grant Road,Infiniti Mall Malad,Malad,Jio mall,Kharghar,Koreagaon Park,"Pune Common Lounge Costs
",Mahakali,Mira Road,PMC Kurla,Phoenix Mall Pune,Powai,Sakinaka,Seawoods Mall,Versova,Viviana Mall Thane,Pune Common Product Group,Greater Noida 2,Noida Sector 2,Noida Sector 46,Total,Grand Total Airport,Grand Total Bangalore Category,Grand Total Mumbai Category,Bangalore Lounge Total,Mumbai Lounge Total,Mumbai Vertical Total,Delhi Vertical Total,Chennai Vertical Total,Pune Vertical Total,UP Vertical Total,BANGALORE TOTAL,MUMBAI TOTAL,DELHI TOTAL,GURGAON TOTAL,CHENNAI TOTAL,PUNE TOTAL,UP TOTAL
431024,Lounge - DG,,Provision for the month of Jul-24 Vegacity,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,227,0,0,0,0,0,0,227,0,0,0,0,0,0
431025,Lounge - Water,,Provision for the month of Jul-24 Vegacity,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,1500,0,0,0,0,0,0,1500,0,0,0,0,0,0
431010,Power & ElectricityLounge,,Provision for the month of Jul-24 Jayanagar,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Vertical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000,0,0,0,95000,0,0,0,0,0,0,95000,0,0,0,0,0,0
431023,Lounge - CAM,,Provision for the month of Jul-24 Jayanagar,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - CAM,Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,5000,0,0,0,0,0,0,5000,0,0,0,0,0,0
431024,Lounge - DG,,Provision for the month of Jul-24 Jayanagar,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,4000,0,0,0,0,0,0,4000,0,0,0,0,0,0
431025,Lounge - Water,,Provision for the month of Jul-24 Jayanagar,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,4000,0,0,0,0,0,0,4000,0,0,0,0,0,0
431012,Repairs & Maintenance - Lounges,,Provision for the month of Jul-24 Jayanagar,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0
431022,Lounge Rent-GST @ 18%,,Provision for the month of Jul-24 Kammanahalli,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Rentals,Verical Cost,Store Rental Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220500,0,0,0,220500,0,0,0,0,0,0,220500,0,0,0,0,0,0
431010,Power & ElectricityLounge,,Provision for the month of Jul-24 Kammanahalli,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Vertical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66336,0,0,0,66336,0,0,0,0,0,0,66336,0,0,0,0,0,0
431024,Lounge - DG,,Provision for the month of Jul-24 Kammanahalli,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780,0,0,0,2780,0,0,0,0,0,0,2780,0,0,0,0,0,0
431025,Lounge - Water,,Provision for the month of Jul-24 Kammanahalli,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8375,0,0,0,8375,0,0,0,0,0,0,8375,0,0,0,0,0,0
431012,Repairs & Maintenance - Lounges @ 18%,,Provision for the month of Jul-24 Kammanahalli,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,0,0,0,16500,0,0,0,0,0,0,16500,0,0,0,0,0,0
431010,Power & ElectricityLounge,,Provision for the month of Jul-24 Whitefield,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Vertical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,0,0,0,180000,0,0,0,0,0,0,180000,0,0,0,0,0,0
431023,Lounge - CAM,,Provision for the month of Jul-24 Whitefield,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - CAM,Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0
431024,Lounge - DG,,Provision for the month of Jul-24 Whitefield,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0
431025,Lounge - Water,,Provision for the month of Jul-24 Whitefield,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,26000,0,0,0,0,0,0,26000,0,0,0,0,0,0
431022,Lounge Rent-GST @ 18%,,Provision for the month of Jul-24 Sadashivanagar,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Rentals,Verical Cost,Store Rental Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319725,0,0,0,319725,0,0,0,0,0,0,319725,0,0,0,0,0,0
431010,Power & ElectricityLounge,,Provision for the month of Jul-24 Sadashivanagar,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Vertical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102000,0,0,0,102000,0,0,0,0,0,0,102000,0,0,0,0,0,0
431025,Lounge - Water,,Provision for the month of Jul-24 Sadashivanagar,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,10500,0,0,0,0,0,0,10500,0,0,0,0,0,0
431010,Power & ElectricityLounge,,Provision for the month of Jul-24 Lavelle Road,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Vertical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,250000,0,0,0,0,0,0,250000,0,0,0,0,0,0
431024,Lounge - DG,,Provision for the month of Jul-24 Lavelle Road,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0
431025,Lounge - Water,,Provision for the month of Jul-24 Lavelle Road,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,24000,0,0,0,0,0,0,24000,0,0,0,0,0,0
431022,Lounge Rent-GST @ 18%,,Provision for the month of Jul-24 MAP,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Rentals,Verical Cost,Store Rental Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22806,0,0,0,22806,0,0,0,0,0,0,22806,0,0,0,0,0,0
431010,Power & ElectricityLounge,,Provision for the month of Jul-24 MAP,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Vertical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,25000,0,0,0,0,0,0,25000,0,0,0,0,0,0
431022,Lounge Rent-GST @ 18%,,Provision for the month of Jul-24 MAP Cumulus,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Rentals,Verical Cost,Store Rental Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116496,0,0,0,116496,0,0,0,0,0,0,116496,0,0,0,0,0,0
431010,Power & ElectricityLounge,,Provision for the month of Jul-24 MAP Cumulus,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Vertical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,40000,0,0,0,0,0,0,40000,0,0,0,0,0,0
431022,Lounge Rent-GST @ 18%,,Provision for the month of Jul-24 Bhartiya City Mall,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Rentals,Verical Cost,Store Rental Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52660,0,0,0,52660,0,0,0,0,0,0,52660,0,0,0,0,0,0
431010,Power & ElectricityLounge,,Provision for the month of Jul-24 Bhartiya City Mall,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Vertical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0
431024,Lounge - DG,,Provision for the month of Jul-24 Bhartiya City Mall,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,1000,0,0,0,0,0,0,1000,0,0,0,0,0,0
431025,Lounge - Water,,Being Indiranagar Water supply charges for the month of Jul-24 (40loads X 650/-Rs),,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,26000,0,0,0,0,0,0,26000,0,0,0,0,0,0
451037,Staff Welfare,,Being Lavelle road office Tea/coffee supply charges for the month of Jul-24,,Expenses,Staff Costs,Staff Costs - Others,Staff Welfare,Staff Welfare,Corporate Cost,Other Corporate Cost,29736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29736,0,0,0,0,0,0,0,0,0,0,29736,0,0,0,0,0,0
441017,Fuel Charges_x000D_,,Being Fuel & Telephone reimbursement for the month of Jul-24,Local travel fuel reimbursement Jul-24,Expenses,Corporate Costs,Corporate Costs,Transport and Conveyance,Transport and Conveyance,Corporate Cost,Other Corporate Cost,7547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7547,0,0,0,0,0,0,0,0,0,0,7547,0,0,0,0,0,0
451014,Telephone  - Corp Office,,Being Fuel & Telephone reimbursement for the month of Jul-24,Telephone charges Jul-24,Expenses,Corporate Costs,Corporate Costs,Telephone & Internet,Telephone & Internet,Corporate Cost,Other Corporate Cost,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,0
441009,Advertising & Marketing Costs @18%,,Provision for the month of Jul-24 Facebook,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Business Development,Corporate Cost,Advertisements & Marketing,0,0,42120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52650,0,0,0,0,0,0,0,0,0,0,52650,0,0,0,0,0,0
441015,Discount Allowed,,Adjustment for the period 01-07.2024 to 28.07.2024 for map cumulas,,Expenses,Direct Vertical Costs,Lounge Costs,Advertisement - Direct,Advertisement - Direct,Verical Cost,Other Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547,0,0,0,1547,0,0,0,0,0,0,1547,0,0,0,0,0,0
