,0,1,2,3,4,5,6,7,8,9,10,11
4015,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 70012 : NEW KORAMANGALA : 240828FS29009571 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4016,431022,Lounge Rent-GST @ 18%,Bangalore International Airport Ltd (Int Bakery)-Cr,Being Int Bakery Diffrencial rent for the month of May-24 Inv no 1866/2024 30.06.24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Rentals,Verical Cost,Store Rental Cost
4017,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 439076 : NEW KORAMANGALA (T A) : 240828FS29004391 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4018,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 439076 : NEW KORAMANGALA (T A) : 240828FS29004391 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4019,451040,Consultancy General @ 18%,B C Shetty & Co.,Being 15CS & CB certification for Mr Vimal PS foreign payment Inv no 713192 24.08.24 TDS DD 2% on Rs 5000/-,,Expenses,Corporate Costs,Corporate Costs,Professional Fees,Professional Fees,Corporate Cost,Other Corporate Cost
4020,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 9256 : ORION  : 240828FS29004332 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4021,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 9256 : ORION  : 240828FS29004332 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4022,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 9256 : ORION  : 240828FS29004332 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4023,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 577056 : SADASHIVANAGAR : 240828FS29009481 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4024,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 577056 : SADASHIVANAGAR : 240828FS29009481 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4025,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 577056 : SADASHIVANAGAR : 240828FS29009481 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4026,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 577056 : SADASHIVANAGAR : 240828FS29009481 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4027,451040,Consultancy General @ 18%,B C Shetty & Co.,Being 15CS & CB certification for Mr Avinash Rugoobur Foreign payment Inv no 713193 24.08.24 TDS DD 2% on Rs 5000/-,,Expenses,Corporate Costs,Corporate Costs,Professional Fees,Professional Fees,Corporate Cost,Other Corporate Cost
4028,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 785522 : SADASHIVANAGAR  (T A) : 240828FS29002324 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4029,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 785522 : SADASHIVANAGAR  (T A) : 240828FS29002324 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4030,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 413039 : SHANTIKETHAN  : 240828FS29001298 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4031,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 413039 : SHANTIKETHAN  : 240828FS29001298 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4032,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 413039 : SHANTIKETHAN  : 240828FS29001298 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4033,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 413039 : SHANTIKETHAN  : 240828FS29001298 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4034,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 95311 : VEGACITY  : 240828FS29009537 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4035,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 95311 : VEGACITY  : 240828FS29009537 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4036,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 95311 : VEGACITY  : 240828FS29009537 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4037,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 95311 : VEGACITY  : 240828FS29009537 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4038,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 485215 : WHITEFIELD NEW : 240828FS29002543 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4039,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 485215 : WHITEFIELD NEW : 240828FS29002543 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4040,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 485215 : WHITEFIELD NEW : 240828FS29002543 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4041,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 485215 : WHITEFIELD NEW : 240828FS29002543 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4042,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 785520 : WHITEFIELD NEW  (T A) : 240828FS29003639 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4043,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 785520 : WHITEFIELD NEW  (T A) : 240828FS29003639 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4044,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 338136 : LOYAL - ELECTRONIC CITY : 240828FS29002333 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4045,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 338136 : LOYAL - ELECTRONIC CITY : 240828FS29002333 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4046,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 338136 : LOYAL - ELECTRONIC CITY : 240828FS29002333 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4047,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 338136 : LOYAL - ELECTRONIC CITY : 240828FS29002333 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4048,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 307540 : LOYAL - HSR : 240828FS29004225 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4049,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 307540 : LOYAL - HSR : 240828FS29004225 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4050,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 307540 : LOYAL - HSR : 240828FS29004225 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4051,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 307540 : LOYAL - HSR : 240828FS29004225 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4052,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 519529 : LOYAL - J.P. NAGAR : 240828FS29009423 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4053,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 519529 : LOYAL - J.P. NAGAR : 240828FS29009423 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4054,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 519529 : LOYAL - J.P. NAGAR : 240828FS29009423 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4055,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 519529 : LOYAL - J.P. NAGAR : 240828FS29009423 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4056,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 557422 : LOYAL - MAHADEVPURA : 240828FS29009504 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4057,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 557422 : LOYAL - MAHADEVPURA : 240828FS29009504 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4058,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 557422 : LOYAL - MAHADEVPURA : 240828FS29009504 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4059,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 557422 : LOYAL - MAHADEVPURA : 240828FS29009504 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4060,431020,Commission on Sales - Aggregators - Lounge,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 546546 : LOYAL - SARJAPURA : 240828FS29009359 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Vertical Cost,Aggregator Commission
4061,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 546546 : LOYAL - SARJAPURA : 240828FS29009359 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4062,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited- Cr,Being commission invoice for : 18-24 AUG : 546546 : LOYAL - SARJAPURA : 240828FS29009359 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4063,431045,Commission on Sales - Agg - Lounge - Rebel (S/Z),Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 457112 : REBAL - BASAVESHWARANAGAR : 240828FS29006628 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Rebel Commission,Rebel Commission
4064,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 457112 : REBAL - BASAVESHWARANAGAR : 240828FS29006628 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4065,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 457112 : REBAL - BASAVESHWARANAGAR : 240828FS29006628 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4066,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 457112 : REBAL - BASAVESHWARANAGAR : 240828FS29006628 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4067,431045,Commission on Sales - Agg - Lounge - Rebel (S/Z),Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 350364 : REBAL - HESARAGHATTA : 240828FS29000683 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Rebel Commission,Rebel Commission
4068,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 350364 : REBAL - HESARAGHATTA : 240828FS29000683 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4069,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 350364 : REBAL - HESARAGHATTA : 240828FS29000683 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4070,431045,Commission on Sales - Agg - Lounge - Rebel (S/Z),Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 571008 : REBAL - KADUGODI : 240828FS29001473 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Rebel Commission,Rebel Commission
4071,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 571008 : REBAL - KADUGODI : 240828FS29001473 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4072,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 571008 : REBAL - KADUGODI : 240828FS29001473 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4073,431045,Commission on Sales - Agg - Lounge - Rebel (S/Z),Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 352903 : REBAL - MARATHAHALLI  : 240828FS29009460 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Rebel Commission,Rebel Commission
4074,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 352903 : REBAL - MARATHAHALLI  : 240828FS29009460 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4075,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 352903 : REBAL - MARATHAHALLI  : 240828FS29009460 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4076,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 352903 : REBAL - MARATHAHALLI  : 240828FS29009460 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4077,431045,Commission on Sales - Agg - Lounge - Rebel (S/Z),Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 519528 : REBAL - RT NAGAR : 240828FS29005357 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Rebel Commission,Rebel Commission
4078,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 519528 : REBAL - RT NAGAR : 240828FS29005357 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4079,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 519528 : REBAL - RT NAGAR : 240828FS29005357 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4080,431045,Commission on Sales - Agg - Lounge - Rebel (S/Z),Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 457018 : REBAL - UTTARAHALLI  : 240828FS29007104 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Rebel Commission,Rebel Commission
4081,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 457018 : REBAL - UTTARAHALLI  : 240828FS29007104 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4082,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 457018 : REBAL - UTTARAHALLI  : 240828FS29007104 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4083,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 457018 : REBAL - UTTARAHALLI  : 240828FS29007104 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4084,431045,Commission on Sales - Agg - Lounge - Rebel (S/Z),Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 485213 : REBAL -  YELAHANAKA : 240828FS29006648 :28/08/2024,,Expenses,Direct Vertical Costs,Lounge Costs,Sales Commission,Sales Commission,Rebel Commission,Rebel Commission
4085,431039,Online Marketing ( High priority)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 485213 : REBAL -  YELAHANAKA : 240828FS29006648 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4086,431042,Online Marketing (Carousal)_x000D_,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 485213 : REBAL -  YELAHANAKA : 240828FS29006648 :28/08/2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Swiggy,Vertical Cost,Performance Marketing
4087,431036,Order Cancelation - E Commerce,Bundl Technologies Private Limited-Rebel,Being commission invoice for : 18-24 AUG : 485213 : REBAL -  YELAHANAKA : 240828FS29006648 :28/08/2024,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4088,431012,Repairs & Maintenance - Lounges @ 18%,Bangalore International Airport Ltd (Int Bakery)-Cr,Being Int Bakery Pest control charges for the month of Jul-24 Inv no 700014926 28.08.24 TDS DD 0.10% on Rs 6084/-,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
4089,431012,Repairs & Maintenance - Lounges @ 18%,SRP Infra - Cr,Being BEL Road garbage cleaning charges for the month of Jul-24 Inv no 127 31.07.24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
4090,451018,Bank Charges,,being Bank charges for the date 2024-Aug-29,,Expenses,Corporate Costs,Corporate Costs,Other Corporate Expenses,Other Corporate Expenses,Corporate Cost,Finance Cost
4091,411008,PM - Freight Inward  @ 18%,Globe Print N Pack-Mumbai,Being debit note raised for transportation charges borne by us for material return (from BLR to MUM),,Expenses,Purchases - PM - Freight,Production Costs - Direct,Factory - Freight Inwards,Factory Supplies,Factory Cost,Other  Factory Overheads
4092,441014,Freight Outwards - Sales,Online Cakes - Kanchan,No Remarks,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4093,441016,Conveyance Charges_x000D_,,Being Petty cash expenses for the month of Aug-24 Jayanagar,Travelling charges for Naveen (new staff),Expenses,Direct Vertical Costs,Lounge Costs,Transport and Conveyance,Transport and Conveyance,Verical Cost,Other Corporate Cost
4094,441003,Freight Outwards - Transportation,,Being Petty cash expenses for the month of Aug-24 Jayanagar,Porter for stock transfer,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4095,431021,Misc expenses - Lounge Exp,,Being Petty cash expenses for the month of Aug-24 Jayanagar,"Change Commission, Customer complint, Journalist, Food Inspector, Jayanagar Police",Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Other Exp,Verical Cost,Other Infra Cost
4096,451033,Printing and Stationery @ Exempt,,Being Petty cash expenses for the month of Aug-24 Jayanagar,"Marker, Indian Flag & Etc",Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Corporate Cost
4097,431012,Repairs & Maintenance - Lounges,,Being Petty cash expenses for the month of Aug-24 Jayanagar,Garbage Clearence,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
4098,431015,Telephone  - Lounge,,Being Petty cash expenses for the month of Aug-24 Jayanagar,Telephone recharge,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Phone & Internet,Vertical Cost,Other Infra Cost
4099,441016,Conveyance Charges_x000D_,,Being Petty cash expenses for the month of Aug-24 Whitefield,Sanjay Travel Reimbursement,Expenses,Direct Vertical Costs,Lounge Costs,Transport and Conveyance,Transport and Conveyance,Verical Cost,Other Corporate Cost
4100,431008,Purchases - Kitchen supplies - Lounge,,Being Petty cash expenses for the month of Aug-24 Whitefield,"Coke, Dry Ice, washing liquid, garbage bag, Banana & Etc",,,,,,,
4101,431021,Misc expenses - Lounge Exp,,Being Petty cash expenses for the month of Aug-24 Whitefield,Police,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Other Exp,Verical Cost,Other Infra Cost
4102,451033,Printing and Stationery @ Exempt,,Being Petty cash expenses for the month of Aug-24 Whitefield,Check list print,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Corporate Cost
4103,431012,Repairs & Maintenance - Lounges,,Being Petty cash expenses for the month of Aug-24 Whitefield,Grabage cleaning,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
4104,431015,Telephone  - Lounge,,Being Petty cash expenses for the month of Aug-24 Whitefield,Landline bill,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Phone & Internet,Vertical Cost,Other Infra Cost
4105,431008,Purchases - Kitchen supplies - Lounge,,Being Petty cash expenses for the month of Aug-24 1MG Mall,Almound Milk & Rakhi,,,,,,,
4106,451033,Printing and Stationery @ Exempt,,Being Petty cash expenses for the month of Aug-24 1MG Mall,"Zerox, Box file & Etc",Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Corporate Cost
4107,441011,Parking,,Being Petty cash expenses for the month of Aug-24 1MG Mall,Parking,Expenses,Corporate Costs,Corporate Costs,Other Corporate Expenses,Other Corporate Expenses,Corporate Cost,Advertisements & Marketing
4108,431028,Lounge - Staffwelfare,,Being Petty cash expenses for the month of Aug-24 1MG Mall,Freshpik Uniforms,Expenses,Direct Vertical Costs,Lounge Costs,Store - Staff Welfare,Store - Staff Welfare,Verical Cost,Other Expenses
4109,431012,Repairs & Maintenance - Lounges,,Being Lounge R&M Petty cash expenses for the month of Aug-24,"porter sending to sealingmachine, porter for sending  gas burner, gas burner tray & under counter door channel  welding & Etc",Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
4110,431012,Repairs & Maintenance - Lounges,,Being CK R&M Petty cash expenses for the month of Aug-24,"Labour & vehical charges for sending equipments, Labour charges for shifting visi cooler, 2 door chiller rack gas welding",Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
4111,441017,Fuel Charges_x000D_,,Being Local lounge visit Fuel & Parking charges for the month of Aug-24,Lounge visit Fuel reimbursement Aug-24,Expenses,Corporate Costs,Corporate Costs,Transport and Conveyance,Transport and Conveyance,Corporate Cost,Other Corporate Cost
